Date,Region,Ip Region,AF Tag,Install,New User,R2,R3,R4,R5,R6,R7,R14,R30,R3 R2,R7 R3,R14 R7,R30 R14,,Date: 2025-02-01 -- 2026-04-08
2025-02-23,SAC,BO,organic,32,26,46.15%,38.46%,19.23%,19.23%,11.54%,23.08%,7.69%,7.69%,83.33%,60.00%,33.33%,100.00%
2025-02-23,SAC,CL,organic,20,19,57.89%,42.11%,36.84%,42.11%,47.37%,36.84%,15.79%,0.00%,72.73%,87.50%,42.86%,0.00%
2025-02-23,SAC,PE,organic,47,45,42.22%,44.44%,35.56%,33.33%,28.89%,35.56%,11.11%,11.11%,105.26%,80.00%,31.25%,100.00%
2025-02-23,SAC,PE,organica,1,0,,,,,,,,,,,,
2025-02-23,SAC,PY,organic,13,8,62.50%,50.00%,37.50%,37.50%,25.00%,25.00%,0.00%,0.00%,80.00%,50.00%,0.00%,
2025-02-23,SAC,UY,organic,7,7,42.86%,57.14%,28.57%,28.57%,14.29%,14.29%,28.57%,14.29%,133.33%,25.00%,200.00%,50.00%
2025-02-23,SG,AF,organic,0,2,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-23,SG,AU,googleadwords_int,0,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,SG,AU,organic,3,1,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
2025-02-23,SG,AZ,organic,2,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,SG,BD,organic,3,1,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-23,SG,BN,organic,2,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,SG,BY,organic,5,6,16.67%,0.00%,16.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-23,SG,CN,googleadwords_int,41,0,,,,,,,,,,,,
2025-02-23,SG,CN,organic,24,13,23.08%,30.77%,30.77%,7.69%,15.38%,15.38%,0.00%,0.00%,133.33%,50.00%,0.00%,
2025-02-23,SG,CU,organic,0,16,81.25%,56.25%,43.75%,31.25%,25.00%,12.50%,0.00%,0.00%,69.23%,22.22%,0.00%,
2025-02-23,SG,ET,organic,0,1,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-23,SG,GE,organic,4,4,50.00%,25.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,,
2025-02-23,SG,GF,organic,0,2,0.00%,50.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,,
2025-02-23,SG,HK,googleadwords_int,0,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,SG,HK,organic,9,10,20.00%,0.00%,0.00%,0.00%,10.00%,0.00%,10.00%,0.00%,0.00%,,,0.00%
2025-02-23,SG,IN,organic,16,15,53.33%,33.33%,40.00%,26.67%,20.00%,6.67%,0.00%,0.00%,62.50%,20.00%,0.00%,
2025-02-23,SG,JP,googleadwords_int,0,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,SG,JP,organic,32,22,31.82%,18.18%,13.64%,18.18%,13.64%,13.64%,4.55%,4.55%,57.14%,75.00%,33.33%,100.00%
2025-02-23,SG,KG,organic,3,2,0.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.00%,0.00%,,100.00%,0.00%,
2025-02-23,SG,KH,googleadwords_int,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,SG,KH,organic,15,13,76.92%,46.15%,38.46%,15.38%,23.08%,7.69%,15.38%,7.69%,60.00%,16.67%,200.00%,50.00%
2025-02-23,SG,KR,organic,7,5,80.00%,60.00%,40.00%,80.00%,40.00%,20.00%,20.00%,20.00%,75.00%,33.33%,100.00%,100.00%
2025-02-23,SG,KZ,organic,0,1,100.00%,0.00%,100.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,,0.00%,
2025-02-23,SG,LA,googleadwords_int,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,SG,LA,organic,1,1,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-23,SG,MD,organic,2,2,0.00%,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,SG,MM,organic,26,24,66.67%,41.67%,33.33%,25.00%,8.33%,4.17%,0.00%,0.00%,62.50%,10.00%,0.00%,
2025-02-23,SG,MN,organic,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,SG,MY,googleadwords_int,997,587,27.60%,19.42%,10.73%,8.35%,4.43%,6.47%,4.77%,1.19%,70.37%,33.33%,73.68%,25.00%
2025-02-23,SG,MY,organic,160,172,28.49%,19.77%,14.53%,9.30%,6.98%,10.47%,3.49%,0.58%,69.39%,52.94%,33.33%,16.67%
2025-02-23,SG,NC,organic,0,1,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-23,SG,NP,organic,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,SG,PF,organic,0,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,SG,PH,organic,169,173,41.62%,26.01%,20.23%,17.34%,11.56%,13.87%,5.20%,1.73%,62.50%,53.33%,37.50%,33.33%
2025-02-23,SG,PK,organic,1,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,SG,PR,organic,0,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,SG,RU,organic,65,65,40.00%,30.77%,20.00%,15.38%,13.85%,13.85%,3.08%,3.08%,76.92%,45.00%,22.22%,100.00%
2025-02-23,SG,SG,organic,13,53,5.66%,1.89%,1.89%,3.77%,1.89%,0.00%,0.00%,0.00%,33.33%,0.00%,,
2025-02-23,SG,TH,googleadwords_int,1785,1421,42.29%,28.71%,19.07%,12.81%,8.02%,10.34%,5.14%,2.60%,67.89%,36.03%,49.66%,50.68%
2025-02-23,SG,TH,organic,339,324,48.77%,31.48%,22.22%,18.52%,14.20%,13.27%,8.33%,3.09%,64.56%,42.16%,62.79%,37.04%
2025-02-23,SG,TH,user_invite,2,2,50.00%,50.00%,0.00%,50.00%,100.00%,100.00%,50.00%,50.00%,100.00%,200.00%,50.00%,100.00%
2025-02-23,SG,TM,organic,0,1,100.00%,100.00%,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,100.00%,0.00%,,100.00%
2025-02-23,SG,TW,organic,1,1,100.00%,100.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,,
2025-02-23,SG,UA,organic,14,17,29.41%,23.53%,17.65%,23.53%,17.65%,17.65%,0.00%,5.88%,80.00%,75.00%,0.00%,
2025-02-23,SG,UZ,organic,6,4,50.00%,50.00%,25.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,,
2025-02-23,SG,VN,googleadwords_int,42,42,35.71%,23.81%,19.05%,14.29%,14.29%,11.90%,4.76%,4.76%,66.67%,50.00%,40.00%,100.00%
2025-02-23,SG,VN,organic,459,398,37.94%,25.38%,20.10%,17.09%,13.57%,17.09%,7.29%,4.27%,66.89%,67.33%,42.65%,58.62%
2025-02-23,US,BZ,organic,2,2,100.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,,
2025-02-23,US,CA,organic,11,15,33.33%,13.33%,6.67%,13.33%,20.00%,20.00%,6.67%,6.67%,40.00%,150.00%,33.33%,100.00%
2025-02-23,US,CO,organic,53,37,35.14%,35.14%,35.14%,21.62%,16.22%,18.92%,2.70%,0.00%,100.00%,53.85%,14.29%,0.00%
2025-02-23,US,CO,organica,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,US,CO,social_facebook,1,1,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,US,CR,organic,5,6,83.33%,33.33%,33.33%,16.67%,0.00%,16.67%,0.00%,0.00%,40.00%,50.00%,0.00%,
2025-02-23,US,DO,organic,10,12,41.67%,33.33%,25.00%,25.00%,0.00%,8.33%,8.33%,0.00%,80.00%,25.00%,100.00%,0.00%
2025-02-23,US,EC,organic,18,22,45.45%,36.36%,18.18%,36.36%,18.18%,27.27%,9.09%,0.00%,80.00%,75.00%,33.33%,0.00%
2025-02-23,US,GT,organic,6,5,20.00%,20.00%,20.00%,0.00%,0.00%,20.00%,0.00%,0.00%,100.00%,100.00%,0.00%,
2025-02-23,US,HN,organic,3,2,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,,
2025-02-23,US,JM,organic,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-23,US,MX,googleadwords_int,10,12,16.67%,25.00%,16.67%,16.67%,16.67%,8.33%,8.33%,8.33%,150.00%,33.33%,100.00%,100.00%
2025-02-23,US,MX,organic,438,434,30.65%,22.12%,16.36%,11.52%,12.90%,12.90%,8.76%,3.23%,72.18%,58.33%,67.86%,36.84%
2025-02-23,US,MX,tiktokglobal_int,9,11,18.18%,9.09%,18.18%,9.09%,18.18%,0.00%,0.00%,0.00%,50.00%,0.00%,,
2025-02-23,US,NI,organic,2,1,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-23,US,PA,organic,4,4,50.00%,25.00%,50.00%,50.00%,25.00%,25.00%,0.00%,0.00%,50.00%,100.00%,0.00%,
2025-02-23,US,SV,organic,4,3,66.67%,66.67%,33.33%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,,
2025-02-23,US,US,organic,166,160,33.75%,24.38%,19.38%,13.12%,11.25%,16.25%,6.25%,2.50%,72.22%,66.67%,38.46%,40.00%
2025-02-23,US,VE,organic,49,43,53.49%,37.21%,23.26%,32.56%,13.95%,23.26%,11.63%,0.00%,69.57%,62.50%,50.00%,0.00%
2025-02-23,Unknown,AF,organic,2,0,,,,,,,,,,,,
2025-02-23,Unknown,CU,organic,13,0,,,,,,,,,,,,
2025-02-23,Unknown,GF,organic,2,0,,,,,,,,,,,,
2025-02-23,Unknown,NC,organic,1,0,,,,,,,,,,,,
2025-02-23,Unknown,PF,organic,2,0,,,,,,,,,,,,
2025-02-23,Unknown,PR,organic,1,0,,,,,,,,,,,,
2025-02-23,Unknown,TL,organic,1,0,,,,,,,,,,,,
2025-02-24,BR,AO,organic,1,1,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-24,BR,BR,googleadwords_int,1,10,10.00%,20.00%,10.00%,10.00%,10.00%,10.00%,10.00%,0.00%,200.00%,50.00%,100.00%,0.00%
2025-02-24,BR,BR,organic,773,713,33.66%,22.72%,17.25%,11.78%,12.62%,10.80%,4.77%,1.68%,67.50%,47.53%,44.16%,35.29%
2025-02-24,BR,BR,tiktokglobal_int,0,1,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-24,EU,AE,organic,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,EU,BE,organic,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,EU,CV,organic,1,1,100.00%,100.00%,0.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
2025-02-24,EU,DE,organic,32,29,27.59%,20.69%,20.69%,13.79%,6.90%,13.79%,3.45%,0.00%,75.00%,66.67%,25.00%,0.00%
2025-02-24,EU,DZ,organic,10,14,64.29%,42.86%,35.71%,35.71%,21.43%,14.29%,0.00%,7.14%,66.67%,33.33%,0.00%,
2025-02-24,EU,EG,organic,4,7,85.71%,71.43%,71.43%,14.29%,57.14%,71.43%,14.29%,0.00%,83.33%,100.00%,20.00%,0.00%
2025-02-24,EU,ES,organic,37,34,55.88%,32.35%,32.35%,17.65%,17.65%,17.65%,5.88%,2.94%,57.89%,54.55%,33.33%,50.00%
2025-02-24,EU,FI,organic,0,1,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,,
2025-02-24,EU,FR,organic,23,20,20.00%,15.00%,10.00%,5.00%,5.00%,5.00%,0.00%,0.00%,75.00%,33.33%,0.00%,
2025-02-24,EU,GB,organic,2,3,33.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-24,EU,HU,organic,1,2,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,,
2025-02-24,EU,IQ,organic,14,17,23.53%,29.41%,29.41%,17.65%,17.65%,17.65%,11.76%,0.00%,125.00%,60.00%,66.67%,0.00%
2025-02-24,EU,IR,organic,16,10,60.00%,40.00%,10.00%,20.00%,20.00%,10.00%,10.00%,0.00%,66.67%,25.00%,100.00%,0.00%
2025-02-24,EU,IT,organic,16,14,35.71%,42.86%,28.57%,28.57%,14.29%,14.29%,14.29%,0.00%,120.00%,33.33%,100.00%,0.00%
2025-02-24,EU,LB,organic,1,0,,,,,,,,,,,,
2025-02-24,EU,LV,organic,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,EU,LY,organic,2,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,EU,MA,organic,26,29,44.83%,41.38%,24.14%,17.24%,13.79%,27.59%,10.34%,6.90%,92.31%,66.67%,37.50%,66.67%
2025-02-24,EU,MG,organic,2,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,EU,MK,organic,2,2,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-24,EU,MZ,organic,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,EU,NL,organic,1,3,33.33%,33.33%,0.00%,33.33%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,,
2025-02-24,EU,PL,organic,17,18,38.89%,22.22%,33.33%,22.22%,22.22%,22.22%,11.11%,5.56%,57.14%,100.00%,50.00%,50.00%
2025-02-24,EU,PS,organic,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,EU,PT,organic,8,8,25.00%,12.50%,12.50%,37.50%,25.00%,25.00%,12.50%,0.00%,50.00%,200.00%,50.00%,0.00%
2025-02-24,EU,RO,organic,3,3,66.67%,33.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,,
2025-02-24,EU,RS,organic,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,EU,SA,organic,2,2,0.00%,0.00%,50.00%,0.00%,50.00%,50.00%,0.00%,0.00%,,,0.00%,
2025-02-24,EU,SI,organic,1,1,100.00%,100.00%,100.00%,100.00%,0.00%,100.00%,0.00%,0.00%,100.00%,100.00%,0.00%,
2025-02-24,EU,SY,organic,3,5,60.00%,0.00%,20.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-24,EU,TN,organic,2,2,100.00%,100.00%,100.00%,50.00%,50.00%,50.00%,0.00%,0.00%,100.00%,50.00%,0.00%,
2025-02-24,EU,TR,organic,5,5,80.00%,60.00%,40.00%,0.00%,20.00%,20.00%,20.00%,0.00%,75.00%,33.33%,100.00%,0.00%
2025-02-24,EU,YE,organic,1,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,EU,ZA,organic,0,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,ID,ID,googleadwords_int,0,3,33.33%,33.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,,
2025-02-24,ID,ID,organic,1713,1234,43.84%,31.93%,25.69%,15.72%,14.99%,14.18%,8.18%,5.27%,72.83%,44.42%,57.71%,64.36%
2025-02-24,ID,ID,restricted,0,1,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
2025-02-24,SAC,AR,googleadwords_int,2,4,50.00%,0.00%,25.00%,25.00%,0.00%,0.00%,25.00%,0.00%,0.00%,,,0.00%
2025-02-24,SAC,AR,organic,356,294,41.16%,24.15%,21.09%,15.99%,15.99%,11.56%,7.48%,1.02%,58.68%,47.89%,64.71%,13.64%
2025-02-24,SAC,AR,social_facebook,1,1,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-24,SAC,AR,tiktokglobal_int,0,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,SAC,BO,organic,31,19,63.16%,63.16%,36.84%,31.58%,36.84%,36.84%,15.79%,5.26%,100.00%,58.33%,42.86%,33.33%
2025-02-24,SAC,CL,organic,16,13,30.77%,46.15%,38.46%,30.77%,30.77%,23.08%,23.08%,7.69%,150.00%,50.00%,100.00%,33.33%
2025-02-24,SAC,CL,organica,1,1,100.00%,100.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,100.00%,100.00%,0.00%,
2025-02-24,SAC,GY,organic,2,0,,,,,,,,,,,,
2025-02-24,SAC,PE,organic,44,36,61.11%,36.11%,38.89%,27.78%,27.78%,30.56%,27.78%,5.56%,59.09%,84.62%,90.91%,20.00%
2025-02-24,SAC,PE,organica,1,1,100.00%,100.00%,0.00%,100.00%,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,100.00%,0.00%
2025-02-24,SAC,PY,organic,5,2,50.00%,100.00%,100.00%,50.00%,0.00%,0.00%,0.00%,0.00%,200.00%,0.00%,,
2025-02-24,SAC,UY,organic,3,4,75.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-24,SG,AF,organic,0,2,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-24,SG,AU,googleadwords_int,0,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,SG,AZ,organic,1,1,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,,
2025-02-24,SG,BD,organic,1,2,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,,
2025-02-24,SG,BN,organic,4,4,75.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-24,SG,BY,organic,3,2,50.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,,
2025-02-24,SG,CN,googleadwords_int,26,0,,,,,,,,,,,,
2025-02-24,SG,CN,organic,60,6,66.67%,50.00%,33.33%,33.33%,33.33%,16.67%,16.67%,0.00%,75.00%,33.33%,100.00%,0.00%
2025-02-24,SG,CU,organic,0,10,60.00%,80.00%,30.00%,30.00%,20.00%,30.00%,20.00%,10.00%,133.33%,37.50%,66.67%,50.00%
2025-02-24,SG,ET,organic,0,1,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,,,0.00%,
2025-02-24,SG,GE,organic,4,4,100.00%,75.00%,50.00%,50.00%,75.00%,25.00%,50.00%,0.00%,75.00%,33.33%,200.00%,0.00%
2025-02-24,SG,HK,organic,14,6,50.00%,16.67%,16.67%,16.67%,16.67%,0.00%,0.00%,0.00%,33.33%,0.00%,,
2025-02-24,SG,IN,organic,9,8,25.00%,25.00%,12.50%,12.50%,12.50%,12.50%,0.00%,0.00%,100.00%,50.00%,0.00%,
2025-02-24,SG,JP,googleadwords_int,0,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,SG,JP,organic,20,14,71.43%,50.00%,28.57%,21.43%,14.29%,21.43%,21.43%,7.14%,70.00%,42.86%,100.00%,33.33%
2025-02-24,SG,KG,organic,0,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,SG,KH,googleadwords_int,1,2,100.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.00%,0.00%,50.00%,100.00%,0.00%,
2025-02-24,SG,KH,organic,43,45,73.33%,37.78%,35.56%,15.56%,13.33%,17.78%,6.67%,4.44%,51.52%,47.06%,37.50%,66.67%
2025-02-24,SG,KR,organic,4,2,50.00%,50.00%,50.00%,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,0.00%,,
2025-02-24,SG,KZ,organic,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,SG,LA,googleadwords_int,2,2,50.00%,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-24,SG,LA,organic,11,8,75.00%,50.00%,62.50%,37.50%,25.00%,12.50%,12.50%,0.00%,66.67%,25.00%,100.00%,0.00%
2025-02-24,SG,MD,organic,3,3,33.33%,33.33%,0.00%,33.33%,0.00%,33.33%,0.00%,0.00%,100.00%,100.00%,0.00%,
2025-02-24,SG,MM,googleadwords_int,1,0,,,,,,,,,,,,
2025-02-24,SG,MM,organic,15,14,35.71%,14.29%,14.29%,7.14%,7.14%,0.00%,0.00%,0.00%,40.00%,0.00%,,
2025-02-24,SG,MY,googleadwords_int,584,342,39.77%,22.22%,16.37%,8.48%,7.31%,5.85%,2.63%,0.88%,55.88%,26.32%,45.00%,33.33%
2025-02-24,SG,MY,organic,100,110,35.45%,20.91%,18.18%,10.91%,7.27%,10.91%,5.45%,1.82%,58.97%,52.17%,50.00%,33.33%
2025-02-24,SG,MY,tiktokglobal_int,0,1,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-24,SG,NC,organic,0,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,SG,NP,organic,1,1,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,,
2025-02-24,SG,PH,organic,109,108,50.00%,29.63%,24.07%,12.04%,14.81%,10.19%,3.70%,0.93%,59.26%,34.38%,36.36%,25.00%
2025-02-24,SG,PK,organic,3,3,66.67%,33.33%,33.33%,33.33%,33.33%,33.33%,0.00%,0.00%,50.00%,100.00%,0.00%,
2025-02-24,SG,PR,organic,0,2,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,,
2025-02-24,SG,RU,organic,36,33,45.45%,33.33%,15.15%,12.12%,15.15%,15.15%,3.03%,0.00%,73.33%,45.45%,20.00%,0.00%
2025-02-24,SG,SG,organic,9,34,5.88%,2.94%,2.94%,0.00%,0.00%,2.94%,2.94%,2.94%,50.00%,100.00%,100.00%,100.00%
2025-02-24,SG,TH,googleadwords_int,1410,1108,44.49%,29.96%,19.68%,11.91%,11.64%,9.21%,5.42%,3.07%,67.34%,30.72%,58.82%,56.67%
2025-02-24,SG,TH,organic,301,283,50.53%,36.40%,22.61%,13.78%,12.72%,9.89%,4.95%,3.53%,72.03%,27.18%,50.00%,71.43%
2025-02-24,SG,TH,user_invite,3,3,66.67%,0.00%,0.00%,0.00%,0.00%,33.33%,33.33%,0.00%,0.00%,,100.00%,0.00%
2025-02-24,SG,TL,organic,0,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,SG,TW,organic,5,3,33.33%,33.33%,33.33%,33.33%,33.33%,33.33%,0.00%,33.33%,100.00%,100.00%,0.00%,
2025-02-24,SG,UA,organic,6,6,33.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-24,SG,UZ,organic,4,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,SG,VN,googleadwords_int,17,13,46.15%,30.77%,23.08%,23.08%,23.08%,15.38%,7.69%,7.69%,66.67%,50.00%,50.00%,100.00%
2025-02-24,SG,VN,organic,265,200,45.50%,32.00%,24.00%,16.00%,19.00%,18.50%,4.00%,3.00%,70.33%,57.81%,21.62%,75.00%
2025-02-24,US,CA,organic,20,12,25.00%,16.67%,8.33%,25.00%,8.33%,16.67%,8.33%,8.33%,66.67%,100.00%,50.00%,100.00%
2025-02-24,US,CO,organic,47,34,50.00%,50.00%,38.24%,26.47%,32.35%,29.41%,20.59%,8.82%,100.00%,58.82%,70.00%,42.86%
2025-02-24,US,CR,organic,2,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,US,DO,organic,2,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,US,EC,organic,25,24,33.33%,25.00%,16.67%,16.67%,8.33%,8.33%,8.33%,0.00%,75.00%,33.33%,100.00%,0.00%
2025-02-24,US,GT,organic,8,7,100.00%,85.71%,71.43%,42.86%,28.57%,14.29%,14.29%,14.29%,85.71%,16.67%,100.00%,100.00%
2025-02-24,US,HN,organic,5,5,40.00%,80.00%,60.00%,20.00%,40.00%,0.00%,0.00%,0.00%,200.00%,0.00%,,
2025-02-24,US,MX,googleadwords_int,2,6,33.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-24,US,MX,organic,274,277,35.02%,27.08%,16.25%,12.27%,11.55%,10.11%,6.14%,2.17%,77.32%,37.33%,60.71%,35.29%
2025-02-24,US,MX,social_facebook,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,US,MX,tiktokglobal_int,0,1,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-24,US,NI,organic,4,6,33.33%,0.00%,16.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
2025-02-24,US,PA,organic,6,7,85.71%,28.57%,42.86%,28.57%,0.00%,0.00%,0.00%,0.00%,33.33%,0.00%,,
2025-02-24,US,SV,organic,2,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,
2025-02-24,US,US,organic,125,133,36.84%,28.57%,18.80%,17.29%,14.29%,14.29%,9.77%,3.76%,77.55%,50.00%,68.42%,38.46%
2025-02-24,US,VE,organic,34,31,45.16%,32.26%,25.81%,9.68%,6.45%,6.45%,3.23%,3.23%,71.43%,20.00%,50.00%,100.00%
2025-02-24,Unknown,AF,organic,2,0,,,,,,,,,,,,
2025-02-24,Unknown,CU,organic,10,0,,,,,,,,,,,,
2025-02-24,Unknown,ET,organic,1,0,,,,,,,,,,,,
2025-02-24,Unknown,NC,organic,1,0,,,,,,,,,,,,
2025-02-24,Unknown,PR,organic,2,0,,,,,,,,,,,,
